,GLOBAL UNIQUE IDENTIFIER,LAST EDITED DATE,TAXONOMIC ORDER,CATEGORY,COMMON NAME,SCIENTIFIC NAME,SUBSPECIES COMMON NAME,SUBSPECIES SCIENTIFIC NAME,OBSERVATION COUNT,BREEDING BIRD ATLAS CODE,BREEDING BIRD ATLAS CATEGORY,AGE/SEX,COUNTRY,COUNTRY CODE,STATE,STATE CODE,COUNTY,COUNTY CODE,IBA CODE,BCR CODE,USFWS CODE,ATLAS BLOCK,LOCALITY,LOCALITY ID,LOCALITY TYPE,LATITUDE,LONGITUDE,OBSERVATION DATE,TIME OBSERVATIONS STARTED,OBSERVER ID,SAMPLING EVENT IDENTIFIER,PROTOCOL TYPE,PROTOCOL CODE,PROJECT CODE,DURATION MINUTES,EFFORT DISTANCE KM,EFFORT AREA HA,NUMBER OBSERVERS,ALL SPECIES REPORTED,GROUP IDENTIFIER,HAS MEDIA,APPROVED,REVIEWED,REASON,TRIP COMMENTS,SPECIES COMMENTS,Unnamed: 46
3452,URN:CornellLabOfOrnithology:EBIRD:OBS444817754,2017-10-23 11:33:54,5753,species,Hooded Plover,Thinornis cucullatus,,,2,,,,Australia,AU,South Australia,AU-SA,Kangaroo Island,AU-SA-KAN,,,,,Seal Bay Beach,L5099368,P,-35.9945464,137.3169887,2016-09-27,10:09:00,obsr794929,S32675760,Traveling,P22,EBIRD,11.0,0.16,,1.0,1,,0,1,0,,walking along beach from platform to the west,,
3453,URN:CornellLabOfOrnithology:EBIRD:OBS726456581,2020-02-29 00:19:17,5753,species,Hooded Plover,Thinornis cucullatus,,,9,,,"Female, Adult (4); Male, Adult (4); Unknown Sex, Adult (1)",Australia,AU,Victoria,AU-VIC,Mornington Peninsula,AU-VIC-MPE,,,,,Mornington Peninsula National Park--Gunnamatta Beach,L2547409,H,-38.44659,144.85542,2016-09-06,08:15:00,obsr755853,S54003521,Traveling,P22,EBIRD,120.0,6.0,,3.0,1,G3959983,0,1,0,,"HP monitoring with Denis & Amy <br />Submitted from eBird for iOS, version 1.2.6 Build 75",Car Park 1 - 1 adult--No Dogs East - 2 adults (YA/left/orange)--Fingal Tk West - 2 adults (LS/left/orange/female)--Fingal Tk - 2 adults (BJ/right/orange/male & 14/left/yellow)--Fingal Tk East - 2 adults (DU/right/orange/female),
3454,URN:CornellLabOfOrnithology:EBIRD:OBS446273787,2017-10-20 11:58:33,5753,species,Hooded Plover,Thinornis cucullatus,,,9,,,,Australia,AU,Tasmania,AU-TAS,Circular Head,AU-TAS-CIR,,,,,Green Point Beach,L3007482,H,-40.89193,144.69417000000000,2016-11-26,11:50:00,obsr720915,S32790111,Traveling,P22,EBIRD,175.0,5.5,,2.0,1,,0,1,0,,From Green Point to other end of beach. With Stephen Anstee. Windy and light showers.,,
3455,URN:CornellLabOfOrnithology:EBIRD:OBS418342327,2020-04-03 22:03:21,5753,species,Hooded Plover,Thinornis cucullatus,,,6,,,,Australia,AU,Victoria,AU-VIC,Bass Coast,AU-VIC-BAS,,,,,Screw Creek Townsend Bluff Estuary Walk,L2549130,H,-38.6341,145.75329,2016-07-17,11:26:00,obsr609260,S30720020,Traveling,P22,EBIRD,180.0,3.0,,3.0,1,,0,1,0,,"<br />Submitted from eBird for iOS, version 1.2.2 Build 70",,
3456,URN:CornellLabOfOrnithology:EBIRD:OBS445365429,2017-10-20 12:45:53,5753,species,Hooded Plover,Thinornis cucullatus,,,2,,,,Australia,AU,Tasmania,AU-TAS,Clarence,AU-TAS-CLA,,,,,Calverts Lagoon,L2548226,H,-43.017990000000000,147.49574000000000,2016-11-26,11:34:00,obsr438180,S32721393,Stationary,P21,EBIRD,85.0,,,1.0,1,,0,1,0,,"Cloudy, light to moderate winds. Medium amt of water in lagoon. ",,
3457,URN:CornellLabOfOrnithology:EBIRD:OBS428795097,2017-10-20 12:11:48,5753,species,Hooded Plover,Thinornis cucullatus,,,7,,,,Australia,AU,Tasmania,AU-TAS,Sorell,AU-TAS-SOR,,,,,Marion Bay,L2548673,H,-42.83972,147.87597,2016-09-10,11:23:00,obsr568212,S31503962,Traveling,P22,EBIRD,62.0,1.0,,1.0,1,,0,1,0,,"<br />Submitted from eBird for iOS, version 1.2.6 Build 75",,
3458,URN:CornellLabOfOrnithology:EBIRD:OBS451706915,2017-10-20 12:49:34,5753,species,Hooded Plover,Thinornis cucullatus,,,1,,,,Australia,AU,Tasmania,AU-TAS,Kingborough,AU-TAS-KIN,,,,,Adventure Bay,L943017,H,-43.364189700000000,147.3341274,2016-12-27,11:07:00,obsr441547,S33220180,Traveling,P22,EBIRD,111.0,6.0,,1.0,1,,0,1,0,,"Sunny with sea breeze. Walked headland to Blighs creek and return,",,
3459,URN:CornellLabOfOrnithology:EBIRD:OBS376199667,2017-10-23 11:55:26,5753,species,Hooded Plover,Thinornis cucullatus,,,4,,,"Female, Adult (1); Male, Adult (1); Unknown Sex, Juvenile (2)",Australia,AU,South Australia,AU-SA,Yankalilla,AU-SA-YAN,,,,,Carrickalinga Beach,L3062383,P,-35.424937900000000,138.320961,2016-02-22,09:45:00,obsr431924,S27752698,Stationary,P21,EBIRD,45.0,,,6.0,1,,0,1,0,,,Leg flag Orange LP on 1 adult reported,
3460,URN:CornellLabOfOrnithology:EBIRD:OBS422635843,2020-02-17 03:17:33,5753,species,Hooded Plover,Thinornis cucullatus,,,2,,,,Australia,AU,New South Wales,AU-NSW,Shoalhaven,AU-NSW-SHO,,,,,Tabourie Beach,L2541218,H,-35.443548800000000,150.408808,2016-08-09,13:45:00,obsr445209,S31039708,Traveling,P22,EBIRD,108.0,1.0,,1.0,1,,1,1,0,,"Windy, some light cloud, 20 deg. Visited both sides of the beach.",With tags E8 & C5.,
3461,URN:CornellLabOfOrnithology:EBIRD:OBS440519093,2019-08-11 12:51:24,5753,species,Hooded Plover,Thinornis cucullatus,,,1,,,,Australia,AU,Western Australia,AU-WA,Melville,AU-WA-MEL,,,,,Alfred Cove Nature Reserve,L1032814,H,-32.025905800000000,115.8133221,2016-11-05,16:36:00,obsr432504,S32374842,Traveling,P22,EBIRD,122.0,1.0,,1.0,1,,1,1,0,,Beautiful evening. ,Immature.,
3462,URN:CornellLabOfOrnithology:EBIRD:OBS457235710,2017-10-20 12:56:44,5753,species,Hooded Plover,Thinornis cucullatus,,,4,,,,Australia,AU,Tasmania,AU-TAS,Kingborough,AU-TAS-KIN,,,,,Adventure bay caravan park lawn,L5258837,P,-43.3648722,147.3336849,2016-12-20,17:00:00,obsr826775,S33672474,Stationary,P21,EBIRD_AU,10.0,,,1.0,0,,1,1,0,,A pair feeding on the ground,,
3463,URN:CornellLabOfOrnithology:EBIRD:OBS363306097,2020-02-17 03:16:11,5753,species,Hooded Plover,Thinornis cucullatus,,,2,,,,Australia,AU,New South Wales,AU-NSW,Shoalhaven,AU-NSW-SHO,,,,,Lake Wollumboola,L2203185,H,-34.9534931,150.76280590000000,2016-01-01,09:45:00,obsr445209,S26651975,Traveling,P22,EBIRD,195.0,3.0,,1.0,1,,1,1,0,,"Clear blue sky, 22 deg at start, breeze increasing. (9:45-12:20,12:50-1:30). Although I observed the mixed group of about 30 Godwits for more than half an hour, only two lifted their wings during that time, so i could not confirm the Hudsonian Godwit.",L4 and D3 bands.,
3464,URN:CornellLabOfOrnithology:EBIRD:OBS388333858,2020-02-29 00:32:58,5753,species,Hooded Plover,Thinornis cucullatus,,,3,,,,Australia,AU,Victoria,AU-VIC,Colac-Otway,AU-VIC-COL,,,,,Beach at Wild-dog Rd,L4454573,P,-38.735607,143.68445630000000,2016-04-02,09:00:00,obsr343707,S28736690,Stationary,P21,EBIRD,10.0,,,2.0,0,G1677732,0,1,0,,,,
3465,URN:CornellLabOfOrnithology:EBIRD:OBS433070163,2020-03-14 15:13:30,5753,species,Hooded Plover,Thinornis cucullatus,,,4,,,,Australia,AU,Victoria,AU-VIC,Bass Coast,AU-VIC-BAS,,,,,AU-VIC-Cowes-2-14 McRae Avenue - -38.4500x145.2092,L4957558,P,-38.450005,145.209246,2016-09-29,15:56:00,obsr803908,S31818845,Traveling,P22,EBIRD,120.0,10.0,,1.0,1,,0,1,0,,,,
3466,URN:CornellLabOfOrnithology:EBIRD:OBS416087857,2017-10-24 16:56:51,5753,species,Hooded Plover,Thinornis cucullatus,,,2,,,,Australia,AU,Western Australia,AU-WA,Manjimup,AU-WA-MNJ,,,,,Windy Harbour,L2557156,H,-34.83747,116.02249000000000,2016-07-05,09:45:00,obsr432504,S30541933,Traveling,P22,EBIRD,120.0,3.0,,1.0,1,,1,1,0,,Beautiful sunny day. Light breeze.,,
3467,URN:CornellLabOfOrnithology:EBIRD:OBS418321454,2017-10-20 11:06:20,5753,species,Hooded Plover,Thinornis cucullatus,,,2,,,,Australia,AU,Tasmania,AU-TAS,Break O'Day,AU-TAS-BRE,,,,,Scamander,L2550123,H,-41.46138,148.26521,2016-07-16,09:00:00,obsr683386,S30717098,Historical,P62,EBIRD_AU,,,,3.0,1,,0,1,0,,,,
3468,URN:CornellLabOfOrnithology:EBIRD:OBS371946136,2020-05-25 07:39:27,5753,species,Hooded Plover,Thinornis cucullatus,,,5,,,,Australia,AU,Tasmania,AU-TAS,Huon Valley,AU-TAS-HUO,,,,,Southwest National Park--South Coast Track,L2547689,H,-43.5315486,146.4785937,2016-01-31,11:30:00,obsr433118,S27386005,Incidental,P20,EBIRD,,,,2.0,0,,0,1,0,,Walked the South Coast Track between Jan 31 and Feb 7 starting at Melaleuca<br />Submitted from eBird Android 1.0.2,Four juveniles and an adult on Prion Beach,
3469,URN:CornellLabOfOrnithology:EBIRD:OBS368285767,2020-02-28 23:41:59,5753,species,Hooded Plover,Thinornis cucullatus,,,2,,,,Australia,AU,Victoria,AU-VIC,East Gippsland,AU-VIC-EAS,,,,,Croajingolong National Park,L2551887,H,-37.634890000000000,149.62005,2016-01-23,06:00:00,obsr285737,S27091871,Traveling,P22,EBIRD_AU,300.0,60.0,,2.0,1,,0,1,0,,Various locations within the park.,Ocean beach east of Tamboon Inlet,
3470,URN:CornellLabOfOrnithology:EBIRD:OBS504992253,2017-10-24 16:56:51,5753,species,Hooded Plover,Thinornis cucullatus,,,2,,,,Australia,AU,Western Australia,AU-WA,Manjimup,AU-WA-MNJ,,,,,Windy Harbour,L2557156,H,-34.83747,116.02249000000000,2016-07-02,11:00:00,obsr926498,S37173809,Traveling,P22,EBIRD,240.0,2.0,,2.0,1,G2449092,0,1,0,,,,
3471,URN:CornellLabOfOrnithology:EBIRD:OBS504979895,2020-02-28 22:31:28,5753,species,Hooded Plover,Thinornis cucullatus,,,7,,,,Australia,AU,Victoria,AU-VIC,Greater Geelong,AU-VIC-GGE,,,,,Lake Murtnagurt,L2548608,H,-38.28185,144.46884,2016-07-03,,obsr529639,S37172106,Incidental,P20,EBIRD,,,,2.0,0,,0,1,0,,"Observed by Gordon McCarthy, Tom Fletcher at Lake Murtnagurt (-38.28072, 144.466404)","Observed by Gordon McCarthy, Tom Fletcher at Lake Murtnagurt (-38.28072, 144.466404)",
3472,URN:CornellLabOfOrnithology:EBIRD:OBS447655800,2020-02-28 23:01:44,5753,species,Hooded Plover,Thinornis cucullatus,,,2,,,,Australia,AU,Victoria,AU-VIC,Surf Coast,AU-VIC-SUR,,,,,Point Roadknight,L2547426,H,-38.4289166,144.1810942,2016-12-03,11:00:00,obsr148333,S32902327,Traveling,P22,EBIRD,30.0,0.483,,2.0,1,,1,1,0,,"with guide, Paul Hackett",,
3473,URN:CornellLabOfOrnithology:EBIRD:OBS450043957,2020-02-28 21:12:08,5753,species,Hooded Plover,Thinornis cucullatus,,,3,,,,Australia,AU,Victoria,AU-VIC,Bass Coast,AU-VIC-BAS,,,,,Penguin Parade beach,L5159474,P,-38.5115216,145.1492107,2016-12-17,11:00:00,obsr831730,S33091596,Traveling,P22,EBIRD_AU,20.0,0.5,,2.0,0,,0,1,0,,"Incidental observation  of 3 Hooded Plovers on the Penguin Parade beach. One with Ring on each leg - red on right leg, silver on left. The other had a yellow tag with the NO. 21 on it on the right leg . Have Photos.",,
3474,URN:CornellLabOfOrnithology:EBIRD:OBS447247747,2017-10-24 12:57:25,5753,species,Hooded Plover,Thinornis cucullatus,,,X,,,,Australia,AU,Western Australia,AU-WA,Esperance,AU-WA-ESP,,,,,"-33.8178x121.1495 - 4 Dec. 2016, 5:47 pm",L5124902,P,-33.817814,121.149506,2016-12-05,05:24:00,obsr337859,S32871092,Traveling,P22,EBIRD_AU,363.0,6.0,,1.0,1,,0,1,0,,,,
3475,URN:CornellLabOfOrnithology:EBIRD:OBS374842259,2020-04-02 01:04:54,5753,species,Hooded Plover,Thinornis cucullatus,,,2,,,,Australia,AU,Victoria,AU-VIC,Colac-Otway,AU-VIC-COL,,,,,Barham River Estuary,L2548917,H,-38.76449,143.66679,2016-02-17,08:40:00,obsr223754,S27642562,Traveling,P22,EBIRD,50.0,0.3,,1.0,1,,0,1,0,,,,
3476,URN:CornellLabOfOrnithology:EBIRD:OBS431006964,2020-02-29 00:20:07,5753,species,Hooded Plover,Thinornis cucullatus,,,6,,,,Australia,AU,Victoria,AU-VIC,Mornington Peninsula,AU-VIC-MPE,,,,,Mornington Peninsula National Park--Koonya Beach,L2547972,H,-38.36291,144.75154000000000,2016-09-20,09:00:00,obsr430524,S31671068,Traveling,P22,EBIRD,30.0,1.0,,2.0,1,,0,1,0,,And a leopard seal!!!,,
3477,URN:CornellLabOfOrnithology:EBIRD:OBS504980195,2020-02-28 23:03:31,5753,species,Hooded Plover,Thinornis cucullatus,,,6,,,,Australia,AU,Victoria,AU-VIC,Surf Coast,AU-VIC-SUR,,,,,Point Impossible,L2548442,H,-38.30522,144.37708,2016-02-19,,obsr529639,S37172353,Incidental,P20,EBIRD,,,,1.0,0,,0,1,0,,"Observed by Geoff Gates at Pt Impossible (-38.30611, 144.377398)","Observed by Geoff Gates at Pt Impossible (-38.30604, 144.376797) 2 separate groups of 3 birds. 2 adults with juvenile offspring near nudist beach. The only juvenile to fledge on the Surf Coast so far this season. The other group of 3 hunkered down behind beach wrack at estuary.",
3478,URN:CornellLabOfOrnithology:EBIRD:OBS447816962,2017-10-20 11:39:01,5753,species,Hooded Plover,Thinornis cucullatus,,,5,,,,Australia,AU,Tasmania,AU-TAS,West Coast,AU-TAS-WEC,,,,,Pieman Heads,L4476135,H,-41.668925,144.9263406,2016-12-05,16:30:00,obsr720915,S32915438,Incidental,P20,EBIRD,,,,2.0,0,,0,1,0,,"South Pieman Head.  From the shacks, out along the coast.  WIth Stephen Anstee.  Windy, overcast.",,
3479,URN:CornellLabOfOrnithology:EBIRD:OBS389542483,2017-10-20 10:54:37,5753,species,Hooded Plover,Thinornis cucullatus,,,5,,,,Australia,AU,Tasmania,AU-TAS,Kingborough,AU-TAS-KIN,,,,,"Adventure Bay, Bruny Island",L4467820,P,-43.3685497,147.3486918,2016-04-07,13:30:00,obsr508916,S28823807,Traveling,P22,EBIRD,45.0,0.5,,2.0,1,,0,1,0,,,"3 Adults, 2 immature",
3480,URN:CornellLabOfOrnithology:EBIRD:OBS386633959,2020-02-29 00:32:58,5753,species,Hooded Plover,Thinornis cucullatus,,,4,,,,Australia,AU,Victoria,AU-VIC,Colac-Otway,AU-VIC-COL,,,,,"AU-VIC-2-15 Marengo Crescent - -38.7771x143.6640 - 29 Mar 2016, 12:32 PM",L4433595,P,-38.777066,143.663971,2016-03-29,12:29:00,obsr432071,S28612277,Stationary,P21,EBIRD,7.0,,,1.0,1,,0,1,0,,"<br />Submitted from eBird for iOS, version 1.1.5 Build 44",,
3481,URN:CornellLabOfOrnithology:EBIRD:OBS448810808,2020-02-28 23:41:59,5753,species,Hooded Plover,Thinornis cucullatus,,,2,,,,Australia,AU,Victoria,AU-VIC,East Gippsland,AU-VIC-EAS,,,,,Cape Conran Coastal Park--Sailors Grave Picnic Area,L2551859,H,-37.79997,148.74143,2016-12-13,11:05:00,obsr358666,S32994433,Traveling,P22,EBIRD_AU,105.0,3.0,,2.0,1,,0,1,0,,Hot (38oC) sunny, Nesting pair,
3482,URN:CornellLabOfOrnithology:EBIRD:OBS436832179,2020-02-28 23:42:00,5753,species,Hooded Plover,Thinornis cucullatus,,,7,,,,Australia,AU,Victoria,AU-VIC,East Gippsland,AU-VIC-EAS,,,,,Snowy River Mouth Walking Track,L2551987,H,-37.79721,148.54351,2016-10-17,16:26:00,obsr623058,S32086533,Stationary,P21,EBIRD,45.0,,,6.0,1,,0,1,0,,"<br />Submitted from eBird for iOS, version 1.2.6 Build 75",,
3483,URN:CornellLabOfOrnithology:EBIRD:OBS451067414,2020-02-28 19:50:58,5753,species,Hooded Plover,Thinornis cucullatus,,,2,,,,Australia,AU,Victoria,AU-VIC,South Gippsland,AU-VIC-SGI,,,,,Bear Gully,L2548737,H,-38.89028,145.98241000000000,2016-12-22,13:55:00,obsr609260,S33171505,Traveling,P22,EBIRD,300.0,7.0,,1.0,1,,0,1,0,,,,
3484,URN:CornellLabOfOrnithology:EBIRD:OBS450302637,2017-10-20 11:15:52,5753,species,Hooded Plover,Thinornis cucullatus,,,4,,,,Australia,AU,Tasmania,AU-TAS,Kingborough,AU-TAS-KIN,,,,,Cloudy Bay (Bruny Island),L1482905,H,-43.438960000000000,147.23602,2016-12-11,12:45:00,obsr180937,S33109999,Traveling,P22,EBIRD,63.0,0.483,,1.0,1,,0,1,0,,,,
3485,URN:CornellLabOfOrnithology:EBIRD:OBS528998151,2019-07-23 05:37:30,5753,species,Hooded Plover,Thinornis cucullatus,,,4,,,,Australia,AU,Tasmania,AU-TAS,Glamorgan/Spring Bay,AU-TAS-GLA,,,,,Maria Island National Park--Fossil Cliffs Circuit,L4046337,H,-42.5760792,148.07995320000000,2016-12-19,11:20:00,obsr439698,S33092506,Traveling,P22,EBIRD,95.0,4.0,,2.0,1,G2089353,1,1,0,,Mild and partly cloudy. Windy. <br>Submitted from eBird Android 1.3,,
3486,URN:CornellLabOfOrnithology:EBIRD:OBS442357481,2017-10-23 13:47:08,5753,species,Hooded Plover,Thinornis cucullatus,,,1,,,,Australia,AU,South Australia,AU-SA,Holdfast Bay,AU-SA-HOL,,,,,Seacliff Beach,L5069084,H,-35.0285665,138.51691510000000,2016-11-12,10:30:00,obsr445209,S32505399,Traveling,P22,EBIRD,20.0,0.7,,1.0,1,,1,1,0,,"Very choppy conditions, windy, and some rain. There was a thunder storm including hail yesterday.--Well after the time for dogs off leash, but 90% of the dogs on the beach were not restrained. A few unusual birds, presumably trying to escape the rough weather, were constantly chased off the beach by the dogs. The birdlife info desk was only on one day last week, but may be there again if the Hooded Plovers hatch.",Still on nest. Apparently the other adult had been seen further up the beach.,
3487,URN:CornellLabOfOrnithology:EBIRD:OBS444610275,2019-12-30 04:49:40,5753,species,Hooded Plover,Thinornis cucullatus,,,2,,,,Australia,AU,Tasmania,AU-TAS,Kingborough,AU-TAS-KIN,,,,,Adventure Bay,L943017,H,-43.364189700000000,147.3341274,2016-11-10,10:05:00,obsr457495,S32659966,Traveling,P22,EBIRD,174.0,4.828,,8.0,1,G2018331,0,1,0,,"<br />Submitted from eBird for iOS, version 1.1.4 Build 34",,
3488,URN:CornellLabOfOrnithology:EBIRD:OBS429488943,2020-02-28 23:42:57,5753,species,Hooded Plover,Thinornis cucullatus,,,5,,,,Australia,AU,Victoria,AU-VIC,East Gippsland,AU-VIC-EAS,,,,,Betka River Mouth and Beach,L2552344,H,-37.58444,149.73936,2016-09-13,08:20:00,obsr91832,S31551678,Stationary,P21,EBIRD,29.0,,,1.0,1,,1,1,0,,"<br />Submitted from eBird for iOS, version 1.2.6 Build 75",,
3489,URN:CornellLabOfOrnithology:EBIRD:OBS434154749,2020-02-28 22:19:21,5753,species,Hooded Plover,Thinornis cucullatus,,,2,,,,Australia,AU,Victoria,AU-VIC,Wellington,AU-VIC-WEL,,,,,Robertsons Beach,L3901224,P,-38.654502,146.725827,2016-10-05,09:28:00,obsr623058,S31895034,Stationary,P21,EBIRD,38.0,,,5.0,1,G1952820,0,1,0,,"<br />Submitted from eBird for iOS, version 1.2.6 Build 75",,
3490,URN:CornellLabOfOrnithology:EBIRD:OBS378086277,2020-02-17 03:18:26,5753,species,Hooded Plover,Thinornis cucullatus,,,2,,,,Australia,AU,New South Wales,AU-NSW,Shoalhaven,AU-NSW-SHO,,,,,"Racecourse Beach, Ulladulla",L2541593,H,-35.3761915,150.46571370000000,2016-02-27,08:00:00,obsr450396,S27903648,Traveling,P22,EBIRD_AU,60.0,3.0,,1.0,0,,0,1,0,,Persistent rain.,,
3491,URN:CornellLabOfOrnithology:EBIRD:OBS892877023,2020-04-11 11:45:36,5753,species,Hooded Plover,Thinornis cucullatus,,,2,,,,Australia,AU,Victoria,AU-VIC,Colac-Otway,AU-VIC-COL,,,,,Barham River Mouth,L9435266,H,-38.763223100000000,143.67354730000000,2016-10-20,16:00:00,obsr805150,S67027851,Historical,P62,EBIRD,60.0,,,1.0,1,,0,1,0,,,,
3492,URN:CornellLabOfOrnithology:EBIRD:OBS425078126,2020-02-29 00:22:28,5753,species,Hooded Plover,Thinornis cucullatus,,,6,,,,Australia,AU,Victoria,AU-VIC,Mornington Peninsula,AU-VIC-MPE,,,,,Pt Nepean: Range Beach,L4875868,P,-38.323376700000000,144.683075,2016-08-24,09:00:00,obsr488152,S31221592,Traveling,P22,EBIRD,120.0,8.0,,2.0,1,G1895191,0,1,0,,Monthly HP breeding season count with Chris Willocks,,
3493,URN:CornellLabOfOrnithology:EBIRD:OBS366690580,2020-03-19 08:41:32,5753,species,Hooded Plover,Thinornis cucullatus,,,5,,,,Australia,AU,Tasmania,AU-TAS,Kingborough,AU-TAS-KIN,,,,,Adventure Bay--Quiet Corner,L4058601,H,-43.356482800000000,147.3273897,2016-01-17,13:45:00,obsr108577,S26958597,Traveling,P22,EBIRD,44.0,0.3,,5.0,1,G1557239,0,1,0,,"Beach  <br />Submitted from eBird for iOS, version 1.1.4 Build 34","2 adult, 3 juv, all unbanded.",
3494,URN:CornellLabOfOrnithology:EBIRD:OBS413125704,2017-10-20 12:55:00,5753,species,Hooded Plover,Thinornis cucullatus,,,5,,,,Australia,AU,Tasmania,AU-TAS,Glamorgan/Spring Bay,AU-TAS-GLA,,,,,"Our Park, Orford",L4718354,P,-42.560261500000000,147.877425,2016-06-19,13:00:00,obsr760918,S30313404,Traveling,P22,EBIRD_AU,120.0,4.0,,2.0,1,,0,1,0,,River and foreshore walk - fine sunny but cool conditions,,
3495,URN:CornellLabOfOrnithology:EBIRD:OBS412423443,2020-02-28 23:01:44,5753,species,Hooded Plover,Thinornis cucullatus,,,2,,,,Australia,AU,Victoria,AU-VIC,Surf Coast,AU-VIC-SUR,,,,,Point Roadknight,L2547426,H,-38.4289166,144.1810942,2016-05-15,11:45:00,obsr218158,S30263341,Traveling,P22,EBIRD,30.0,0.8,,3.0,1,,1,1,0,,With guide Steve Davidson.,"Ringed pair marked with ""LY"" and ""LM.""",
3496,URN:CornellLabOfOrnithology:EBIRD:OBS435879566,2020-02-28 23:01:44,5753,species,Hooded Plover,Thinornis cucullatus,,,4,,,,Australia,AU,Victoria,AU-VIC,Surf Coast,AU-VIC-SUR,,,,,Point Roadknight,L2547426,H,-38.4289166,144.1810942,2016-10-09,08:30:00,obsr611986,S32016523,Traveling,P22,EBIRD,30.0,1.5,,1.0,1,,0,1,0,,,,
3497,URN:CornellLabOfOrnithology:EBIRD:OBS371457272,2020-02-28 23:01:44,5753,species,Hooded Plover,Thinornis cucullatus,,,X,,,,Australia,AU,Victoria,AU-VIC,Surf Coast,AU-VIC-SUR,,,,,Point Roadknight,L2547426,H,-38.4289166,144.1810942,2016-01-31,11:15:00,obsr611986,S27349072,Incidental,P20,EBIRD,,,,,0,,0,1,0,,,,
3498,URN:CornellLabOfOrnithology:EBIRD:OBS420864065,2020-02-28 23:01:44,5753,species,Hooded Plover,Thinornis cucullatus,,,2,,,,Australia,AU,Victoria,AU-VIC,Surf Coast,AU-VIC-SUR,,,,,Point Roadknight,L2547426,H,-38.4289166,144.1810942,2016-07-26,10:22:00,obsr788857,S30907601,Traveling,P22,EBIRD,33.0,1.287,,3.0,1,G1865760,0,1,0,,"<br />Submitted from eBird for iOS, version 1.1.5 Build 44",,
3499,URN:CornellLabOfOrnithology:EBIRD:OBS367994919,2017-10-20 12:38:55,5753,species,Hooded Plover,Thinornis cucullatus,,,7,,,,Australia,AU,Tasmania,AU-TAS,Circular Head,AU-TAS-CIR,,,,,Perkins Island,L3333865,H,-40.77846160000000,145.0686264,2016-01-22,07:09:00,obsr432922,S27065103,Traveling,P22,EBIRD_AU,44.0,5.0,,5.0,1,G1566256,0,1,0,,"Driving across to the count site for the NW Summer Wader Count.  Dropped people off at Shipwreck Pt then continued on to Kingston Pt.  Cool and overcast, light breeze.",,
3500,URN:CornellLabOfOrnithology:EBIRD:OBS436231761,2020-02-28 23:36:47,5753,species,Hooded Plover,Thinornis cucullatus,,,5,,,,Australia,AU,Victoria,AU-VIC,East Gippsland,AU-VIC-EAS,,,,,Mallacoota,L2040935,H,-37.556196500000000,149.7560281,2016-10-07,10:15:00,obsr542083,S32042939,Traveling,P22,EBIRD_AU,360.0,11.0,,2.0,1,,0,1,0,,Entire walking track circuit plus extension to Betka Beach,2 pairs plus a single,
3501,URN:CornellLabOfOrnithology:EBIRD:OBS455900039,2017-10-20 11:53:26,5753,species,Hooded Plover,Thinornis cucullatus,,,2,,,,Australia,AU,Tasmania,AU-TAS,Circular Head,AU-TAS-CIR,,,,,West Point State Reserve,L5241830,H,-40.944276,144.6178608,2016-11-01,15:30:00,obsr608730,S33568540,Traveling,P22,EBIRD,70.0,1.2,,2.0,1,,0,1,0,,,,
3502,URN:CornellLabOfOrnithology:EBIRD:OBS371771427,2020-02-28 19:52:26,5753,species,Hooded Plover,Thinornis cucullatus,,,3,,,,Australia,AU,Victoria,AU-VIC,South Gippsland,AU-VIC-SGI,,,,,Grinder Point East Beach,L4229590,H,-38.8963001,145.96835770000000,2016-02-07,10:30:00,obsr342375,S27372210,Stationary,P21,EBIRD,30.0,,,2.0,1,,0,1,0,,<br />Submitted from eBird Android 1.0.2,,
3503,URN:CornellLabOfOrnithology:EBIRD:OBS366808959,2020-02-29 00:19:17,5753,species,Hooded Plover,Thinornis cucullatus,,,8,,,,Australia,AU,Victoria,AU-VIC,Mornington Peninsula,AU-VIC-MPE,,,,,Mornington Peninsula National Park--Gunnamatta Beach,L2547409,H,-38.44659,144.85542,2016-01-18,09:00:00,obsr352905,S26967847,Traveling,P22,EBIRD,120.0,5.0,,1.0,1,,0,1,0,,"<br />Submitted from eBird for iOS, version 1.1.4 Build 34",,
3504,URN:CornellLabOfOrnithology:EBIRD:OBS438598261,2020-02-29 00:19:17,5753,species,Hooded Plover,Thinornis cucullatus,,,7,,,,Australia,AU,Victoria,AU-VIC,Mornington Peninsula,AU-VIC-MPE,,,,,Mornington Peninsula National Park--Gunnamatta Beach,L2547409,H,-38.44659,144.85542,2016-10-26,13:00:00,obsr352905,S32234143,Traveling,P22,EBIRD,120.0,5.0,,1.0,1,,0,1,0,,HP monitoring,,
